wavelength_nm,R,G,B,Gray
404.8,0.608599763,0.365241238,0.6843075,0.516255803
404.9,0.609808668,0.36570561,0.685024899,0.516958624
405.0,0.609884502,0.366284766,0.686203979,0.51762098
405.1,0.608037394,0.36705872,0.688166579,0.518214661
405.2,0.606190286,0.367832674,0.690129179,0.518808342
405.3,0.604343178,0.368606629,0.692091779,0.519402024
405.4,0.60249607,0.369380583,0.694054379,0.519995705
405.5,0.600648962,0.370154537,0.696016979,0.520589386
405.6,0.598801854,0.370928492,0.697979579,0.521183067
405.7,0.596954746,0.371702446,0.699942179,0.521776748
405.8,0.595107638,0.3724764,0.701904779,0.52237043
405.9,0.594783555,0.373532834,0.703347404,0.523284305
406.0,0.596078372,0.374889531,0.704237321,0.524538531
406.1,0.597373189,0.376246227,0.705127238,0.525792756
406.2,0.598668005,0.377602923,0.706017155,0.527046982
406.3,0.599962822,0.37895962,0.706907072,0.528301208
406.4,0.601257639,0.380316316,0.707796989,0.529555433
406.5,0.602552455,0.381673013,0.708686906,0.530809659
406.6,0.603847272,0.383029709,0.709576823,0.532063885
406.7,0.605142088,0.384386405,0.71046674,0.53331811
406.8,0.606635305,0.385320607,0.711538691,0.53443461
406.9,0.608261497,0.385971639,0.712732649,0.535458802
407.0,0.609887688,0.386622672,0.713926607,0.536482993
407.1,0.61151388,0.387273704,0.715120565,0.537507185
407.2,0.613140071,0.387924736,0.716314522,0.538531376
407.3,0.614766263,0.388575768,0.71750848,0.539555567
407.4,0.616392454,0.3892268,0.718702438,0.540579759
407.5,0.618018646,0.389877832,0.719896396,0.54160395
407.6,0.619644837,0.390528864,0.721090353,0.542628142
407.7,0.62013392,0.39076458,0.722298919,0.543196968
407.8,0.620164602,0.39083287,0.723513374,0.543582223
407.9,0.620195285,0.39090116,0.724727829,0.543967479
408.0,0.620225968,0.39096945,0.725942284,0.544352735
408.1,0.620256651,0.39103774,0.727156739,0.544737991
408.2,0.620287334,0.39110603,0.728371194,0.545123246
408.3,0.620318017,0.39117432,0.729585648,0.545508502
408.4,0.6203487,0.39124261,0.730800103,0.545893758
